time,P,I,D,u
9.157,400,600,-0,1000
9.158,400,600,-0,1000
9.159,400,600,-0,1000
9.16,400,600,-0,1000
9.161,400,600,-0,1000
9.162,400,600,-0,1000
9.163,400,600,-0,1000
9.164,400,600,-0,1000
9.165,400,600,-0,1000
9.166,400,600,-0,1000
9.167,400,600,-0,1000
9.168,400,600,-0,1000
9.169,400,600,-0,1000
9.17,400,600,-0,1000
9.171,400,600,-0,1000
9.172,400,600,-0,1000
9.173,400,600,-0,1000
9.174,400,600,-0,1000
9.175,400,600,-0,1000
9.176,400,600,-0,1000
9.177,400,600,-0,1000
9.178,400,600,-0,1000
9.179,400,600,-0,1000
9.18,400,600,-0,1000
9.181,400,600,-0,1000
9.182,400,600,-0,1000
9.183,400,600,-0,1000
9.184,400,600,-0,1000
9.185,400,600,-0,1000
9.186,400,600,-0,1000
9.187,400,600,-0,1000
9.188,400,600,-0,1000
9.189,400,600,-0,1000
9.19,400,600,-0,1000
9.191,400,600,-0,1000
9.192,400,600,-0,1000
9.193,400,600,-0,1000
9.194,400,600,-0,1000
9.195,400,600,-0,1000
9.196,400,600,-0,1000
9.197,400,600,-0,1000
9.198,400,600,-0,1000
9.199,400,600,-0,1000
9.2,400,600,-0,1000
9.201,400,600,-0,1000
9.202,400,600,-0,1000
9.203,400,600,-0,1000
9.204,400,600,-0,1000
9.205,400,600,-0,1000
9.206,400,600,-0,1000
9.207,400,600,-0,1000
9.208,400,600,-0,1000
9.209,400,600,-0,1000
9.21,400,600,-0,1000
9.211,400,600,-0,1000
9.212,400,600,-0,1000
9.213,400,600,-0,1000
9.214,400,600,-0,1000
9.215,400,600,-0,1000
9.216,400,600,-0,1000
9.217,400,600,-0,1000
9.218,400,600,-0,1000
9.219,400,600,-0,1000
9.22,400,600,-0,1000
9.221,400,600,-0,1000
9.222,400,600,-0,1000
9.223,400,600,-0,1000
9.224,400,600,-0,1000
9.225,400,600,-0,1000
9.226,400,600,-0,1000
9.227,400,600,-0,1000
9.228,400,600,-0,1000
9.229,400,600,-0,1000
9.23,400,600,-0,1000
9.231,400,600,-0,1000
9.232,400,600,-0,1000
9.233,400,600,-0,1000
9.234,400,600,-0,1000
9.235,400,600,-0,1000
9.236,400,600,-0,1000
9.237,400,600,-0,1000
9.238,400,600,-0,1000
9.239,400,600,-0,1000
9.24,400,600,-0,1000
9.241,400,600,-0,1000
9.242,400,600,-0,1000
9.243,400,600,-0,1000
9.244,400,600,-0,1000
9.245,400,600,-0,1000
9.246,400,600,-0,1000
9.247,400,600,-0,1000
9.248,400,600,-0,1000
9.249,400,600,-0,1000
9.25,400,600,-0,1000
9.251,400,600,-0,1000
9.252,400,600,-0,1000
9.253,400,600,-0,1000
9.254,400,600,-0,1000
9.255,400,600,-0,1000
9.256,400,600,-0,1000
9.257,400,600,-0,1000
9.258,400,600,-0,1000
9.259,400,600,-0,1000
9.26,400,600,-0,1000
9.261,400,600,-0,1000
9.262,400,600,-0,1000
9.263,400,600,-0,1000
9.264,400,600,-0,1000
9.265,400,600,-0,1000
9.266,400,600,-0,1000
9.267,400,600,-0,1000
9.268,400,600,-0,1000
9.269,400,600,-0,1000
9.27,400,600,-0,1000
9.271,400,600,-0,1000
9.272,400,600,-0,1000
9.273,400,600,-0,1000
9.274,400,600,-0,1000
9.275,400,600,-0,1000
9.276,400,600,-0,1000
9.277,400,600,-0,1000
9.278,400,600,-0,1000
9.279,400,600,-0,1000
9.28,400,600,-0,1000
9.281,400,600,-0,1000
9.282,400,600,-0,1000
9.283,400,600,-0,1000
9.284,400,600,-0,1000
9.285,400,600,-0,1000
9.286,400,600,-0,1000
9.287,400,600,-0,1000
9.288,400,600,-0,1000
9.289,400,600,-0,1000
9.29,400,600,-0,1000
9.291,400,600,-0,1000
9.292,400,600,-0,1000
9.293,400,600,-0,1000
9.294,400,600,-0,1000
9.295,400,600,-0,1000
9.296,400,600,-0,1000
9.297,400,600,-0,1000
9.298,400,600,-0,1000
9.299,400,600,-0,1000
9.3,400,600,-0,1000
9.301,400,600,-0,1000
9.302,400,600,-0,1000
9.303,400,600,-0,1000
9.304,400,600,-0,1000
9.305,400,600,-0,1000
9.306,400,600,-0,1000
9.307,400,600,-0,1000
9.308,400,600,-0,1000
9.309,400,600,-0,1000
9.31,400,600,-0,1000
9.311,400,600,-0,1000
9.312,400,600,-0,1000
9.313,400,600,-0,1000
9.314,400,600,-0,1000
9.315,400,600,-0,1000
9.316,400,600,-0,1000
9.317,400,600,-0,1000
9.318,400,600,-0,1000
9.319,400,600,-0,1000
9.32,400,600,-0,1000
9.321,400,600,-0,1000
9.322,400,600,-0,1000
9.323,400,600,-0,1000
9.324,400,600,-0,1000
9.325,400,600,-0,1000
9.326,400,600,-0,1000
9.327,400,600,-0,1000
9.328,400,600,-0,1000
9.329,400,600,-0,1000
9.33,400,600,-0,1000
9.331,400,600,-0,1000
9.332,400,600,-0,1000
9.333,400,600,-0,1000
9.334,400,600,-0,1000
9.335,400,600,-0,1000
9.336,400,600,-0,1000
9.337,400,600,-0,1000
9.338,400,600,-0,1000
9.339,400,600,-0,1000
9.34,400,600,-0,1000
9.341,400,600,-0,1000
9.342,400,600,-0,1000
9.343,400,600,-0,1000
9.344,400,600,-0,1000
9.345,400,600,-0,1000
9.346,400,600,-0,1000
9.347,400,600,-0,1000
9.348,400,600,-0,1000
9.349,400,600,-0,1000
9.35,400,600,-0,1000
9.351,400,600,-0,1000
9.352,400,600,-0,1000
9.353,400,600,-0,1000
9.354,400,600,-0,1000
9.355,400,600,-0,1000
9.356,400,600,-0,1000
9.357,400,600,-0,1000
9.358,400,600,-0,1000
9.359,400,600,-0,1000
9.36,400,600,-0,1000
9.361,400,600,-0,1000
9.362,400,600,-0,1000
9.363,400,600,-0,1000
9.364,400,600,-0,1000
9.365,400,600,-0,1000
9.366,400,600,-0,1000
9.367,400,600,-0,1000
9.368,400,600,-0,1000
9.369,400,600,-0,1000
9.37,400,600,-0,1000
9.371,400,600,-0,1000
9.372,400,600,-0,1000
9.373,400,600,-0,1000
9.374,400,600,-0,1000
9.375,400,600,-0,1000
9.376,400,600,-0,1000
9.377,400,600,-0,1000
9.378,400,600,-0,1000
9.379,400,600,-0,1000
9.38,400,600,-0,1000
9.381,400,600,-0,1000
9.382,400,600,-0,1000
9.383,400,600,-0,1000
9.384,400,600,-0,1000
9.385,400,600,-0,1000
9.386,400,600,-0,1000
9.387,400,600,-0,1000
9.388,400,600,-0,1000
9.389,400,600,-0,1000
9.39,400,600,-0,1000
9.391,400,600,-0,1000
9.392,400,600,-0,1000
9.393,400,600,-0,1000
9.394,400,600,-0,1000
9.395,400,600,-0,1000
9.396,400,600,-0,1000
9.397,400,600,-0,1000
9.398,400,600,-0,1000
9.399,400,600,-0,1000
9.4,400,600,-0,1000
9.401,400,600,-0,1000
9.402,400,600,-0,1000
9.403,400,600,-0,1000
9.404,400,600,-0,1000
9.405,400,600,-0,1000
9.406,400,600,-0,1000
9.407,400,600,-0,1000
9.408,400,600,-0,1000
9.409,400,600,-0,1000
9.41,400,600,-0,1000
9.411,400,600,-0,1000
9.412,400,600,-0,1000
9.413,400,600,-0,1000
9.414,400,600,-0,1000
9.415,400,600,-0,1000
9.416,400,600,-0,1000
9.417,400,600,-0,1000
9.418,400,600,-0,1000
9.419,400,600,-0,1000
9.42,400,600,-0,1000
9.421,400,600,-0,1000
9.422,400,600,-0,1000
9.423,400,600,-0,1000
9.424,400,600,-0,1000
9.425,400,600,-0,1000
9.426,400,600,-0,1000
9.427,400,600,-0,1000
9.428,400,600,-0,1000
9.429,400,600,-0,1000
9.43,400,600,-0,1000
9.431,400,600,-0,1000
9.432,400,600,-0,1000
9.433,400,600,-0,1000
9.434,400,600,-0,1000
9.435,400,600,-0,1000
9.436,400,600,-0,1000
9.437,400,600,-0,1000
9.438,400,600,-0,1000
9.439,400,600,-0,1000
9.44,400,600,-0,1000
9.441,400,600,-0,1000
9.442,400,600,-0,1000
9.443,400,600,-0,1000
9.444,400,600,-0,1000
9.445,400,600,-0,1000
9.446,400,600,-0,1000
9.447,400,600,-0,1000
9.448,400,600,-0,1000
9.449,400,600,-0,1000
9.45,400,600,-0,1000
9.451,400,600,-0,1000
9.452,400,600,-0,1000
9.453,400,600,-0,1000
9.454,400,600,-0,1000
9.455,400,600,-0,1000
9.456,400,600,-0,1000
9.457,400,600,-0,1000
9.458,400,600,-0,1000
9.459,400,600,-0,1000
9.46,400,600,-0,1000
9.461,400,600,-0,1000
9.462,400,600,-0,1000
9.463,400,600,-0,1000
9.464,400,600,-0,1000
9.465,400,600,-0,1000
9.466,400,600,-0,1000
9.467,400,600,-0,1000
9.468,400,600,-0,1000
9.469,400,600,-0,1000
9.47,400,600,-0,1000
9.471,400,600,-0,1000
9.472,400,600,-0,1000
9.473,400,600,-0,1000
9.474,400,600,-0,1000
9.475,400,600,-0,1000
9.476,400,600,-0,1000
9.477,400,600,-0,1000
9.478,400,600,-0,1000
9.479,400,600,-0,1000
9.48,400,600,-0,1000
9.481,400,600,-0,1000
9.482,400,600,-0,1000
9.483,400,600,-0,1000
9.484,400,600,-0,1000
9.485,400,600,-0,1000
9.486,400,600,-0,1000
9.487,400,600,-0,1000
9.488,400,600,-0,1000
9.489,400,600,-0,1000
9.49,400,600,-0,1000
9.491,400,600,-0,1000
9.492,400,600,-0,1000
9.493,400,600,-0,1000
9.494,400,600,-0,1000
9.495,400,600,-0,1000
9.496,400,600,-0,1000
9.497,400,600,-0,1000
9.498,400,600,-0,1000
9.499,400,600,-0,1000
9.5,400,600,-0,1000
9.501,400,600,-0,1000
9.502,400,600,-0,1000
9.503,400,600,-0,1000
9.504,400,600,-0,1000
9.505,400,600,-0,1000
9.506,400,600,-0,1000
9.507,400,600,-0,1000
9.508,400,600,-0,1000
9.509,400,600,-0,1000
9.51,400,600,-0,1000
9.511,400,600,-0,1000
9.512,400,600,-0,1000
9.513,400,600,-0,1000
9.514,400,600,-0,1000
9.515,400,600,-0,1000
9.516,400,600,-0,1000
9.517,400,600,-0,1000
9.518,400,600,-0,1000
9.519,400,600,-0,1000
9.52,400,600,-0,1000
9.521,400,600,-0,1000
9.522,400,600,-0,1000
9.523,400,600,-0,1000
9.524,400,600,-0,1000
9.525,400,600,-0,1000
9.526,400,600,-0,1000
9.527,400,600,-0,1000
9.528,400,600,-0,1000
9.529,400,600,-0,1000
9.53,400,600,-0,1000
9.531,400,600,-0,1000
9.532,400,600,-0,1000
9.533,400,600,-0,1000
9.534,400,600,-0,1000
9.535,400,600,-0,1000
9.536,400,600,-0,1000
9.537,400,600,-0,1000
9.538,400,600,-0,1000
9.539,400,600,-0,1000
9.54,400,600,-0,1000
9.541,400,600,-0,1000
9.542,400,600,-0,1000
9.543,400,600,-0,1000
9.544,400,600,-0,1000
9.545,400,600,-0,1000
9.546,400,600,-0,1000
9.547,400,600,-0,1000
9.548,400,600,-0,1000
9.549,400,600,-0,1000
9.55,400,600,-0,1000
9.551,400,600,-0,1000
9.552,400,600,-0,1000
9.553,400,600,-0,1000
9.554,400,600,-0,1000
9.555,400,600,-0,1000
9.556,400,600,-0,1000
9.557,400,600,-0,1000
9.558,400,600,-0,1000
9.559,400,600,-0,1000
9.56,400,600,-0,1000
9.561,400,600,-0,1000
9.562,400,600,-0,1000
9.563,400,600,-0,1000
9.564,400,600,-0,1000
9.565,400,600,-0,1000
9.566,400,600,-0,1000
9.567,400,600,-0,1000
9.568,400,600,-0,1000
9.569,400,600,-0,1000
9.57,400,600,-0,1000
9.571,400,600,-0,1000
9.572,400,600,-0,1000
9.573,400,600,-0,1000
9.574,400,600,-0,1000
9.575,400,600,-0,1000
9.576,400,600,-0,1000
9.577,400,600,-0,1000
9.578,400,600,-0,1000
9.579,400,600,-0,1000
9.58,400,600,-0,1000
9.581,400,600,-0,1000
9.582,400,600,-0,1000
9.583,400,600,-0,1000
9.584,400,600,-0,1000
9.585,400,600,-0,1000
9.586,400,600,-0,1000
9.587,400,600,-0,1000
9.588,400,600,-0,1000
9.589,400,600,-0,1000
9.59,400,600,-0,1000
9.591,400,600,-0,1000
9.592,400,600,-0,1000
9.593,400,600,-0,1000
9.594,400,600,-0,1000
9.595,400,600,-0,1000
9.596,400,600,-0,1000
9.597,400,600,-0,1000
9.598,400,600,-0,1000
9.599,400,600,-0,1000
9.6,400,600,-0,1000
9.601,400,600,-0,1000
9.602,400,600,-0,1000
9.603,400,600,-0,1000
9.604,400,600,-0,1000
9.605,400,600,-0,1000
9.606,400,600,-0,1000
9.607,400,600,-0,1000
9.608,400,600,-0,1000
9.609,400,600,-0,1000
9.61,400,600,-0,1000
9.611,400,600,-0,1000
9.612,400,600,-0,1000
9.613,400,600,-0,1000
9.614,400,600,-0,1000
9.615,400,600,-0,1000
9.616,400,600,-0,1000
9.617,400,600,-0,1000
9.618,400,600,-0,1000
9.619,400,600,-0,1000
9.62,400,600,-0,1000
9.621,400,600,-0,1000
9.622,400,600,-0,1000
9.623,400,600,-0,1000
9.624,400,600,-0,1000
9.625,400,600,-0,1000
9.626,400,600,-0,1000
9.627,400,600,-0,1000
9.628,400,600,-0,1000
9.629,400,600,-0,1000
9.63,400,600,-0,1000
9.631,400,600,-0,1000
9.632,400,600,-0,1000
9.633,400,600,-0,1000
9.634,400,600,-0,1000
9.635,400,600,-0,1000
9.636,400,600,-0,1000
9.637,400,600,-0,1000
9.638,400,600,-0,1000
9.639,400,600,-0,1000
9.64,400,600,-0,1000
9.641,400,600,-0,1000
9.642,400,600,-0,1000
9.643,400,600,-0,1000
9.644,400,600,-0,1000
9.645,400,600,-0,1000
9.646,400,600,-0,1000
9.647,400,600,-0,1000
9.648,400,600,-0,1000
9.649,400,600,-0,1000
9.65,400,600,-0,1000
9.651,400,600,-0,1000
9.652,400,600,-0,1000
9.653,400,600,-0,1000
9.654,400,600,-0,1000
9.655,400,600,-0,1000
9.656,400,600,-0,1000
9.657,400,600,-0,1000
9.658,400,600,-0,1000
9.659,400,600,-0,1000
9.66,400,600,-0,1000
9.661,400,600,-0,1000
9.662,400,600,-0,1000
9.663,400,600,-0,1000
9.664,400,600,-0,1000
9.665,400,600,-0,1000
9.666,400,600,-0,1000
9.667,400,600,-0,1000
9.668,400,600,-0,1000
9.669,400,600,-0,1000
9.67,400,600,-0,1000
9.671,400,600,-0,1000
9.672,400,600,-0,1000
9.673,400,600,-0,1000
9.674,400,600,-0,1000
9.675,400,600,-0,1000
9.676,400,600,-0,1000
9.677,400,600,-0,1000
9.678,400,600,-0,1000
9.679,400,600,-0,1000
9.68,400,600,-0,1000
9.681,400,600,-0,1000
9.682,400,600,-0,1000
9.683,400,600,-0,1000
9.684,400,600,-0,1000
9.685,400,600,-0,1000
9.686,400,600,-0,1000
9.687,400,600,-0,1000
9.688,400,600,-0,1000
9.689,400,600,-0,1000
9.69,400,600,-0,1000
9.691,400,600,-0,1000
9.692,400,600,-0,1000
9.693,400,600,-0,1000
9.694,400,600,-0,1000
9.695,400,600,-0,1000
9.696,400,600,-0,1000
9.697,400,600,-0,1000
9.698,400,600,-0,1000
9.699,400,600,-0,1000
9.7,400,600,-0,1000
9.701,400,600,-0,1000
9.702,400,600,-0,1000
9.703,400,600,-0,1000
9.704,400,600,-0,1000
9.705,400,600,-0,1000
9.706,400,600,-0,1000
9.707,400,600,-0,1000
9.708,400,600,-0,1000
9.709,400,600,-0,1000
9.71,400,600,-0,1000
9.711,400,600,-0,1000
9.712,400,600,-0,1000
9.713,400,600,-0,1000
9.714,400,600,-0,1000
9.715,400,600,-0,1000
9.716,400,600,-0,1000
9.717,400,600,-0,1000
9.718,400,600,-0,1000
9.719,400,600,-0,1000
9.72,400,600,-0,1000
9.721,400,600,-0,1000
9.722,400,600,-0,1000
9.723,400,600,-0,1000
9.724,400,600,-0,1000
9.725,400,600,-0,1000
9.726,400,600,-0,1000
9.727,400,600,-0,1000
9.728,400,600,-0,1000
9.729,400,600,-0,1000
9.73,400,600,-0,1000
9.731,400,600,-0,1000
9.732,400,600,-0,1000
9.733,400,600,-0,1000
9.734,400,600,-0,1000
9.735,400,600,-0,1000
9.736,400,600,-0,1000
9.737,400,600,-0,1000
9.738,400,600,-0,1000
9.739,400,600,-0,1000
9.74,400,600,-0,1000
9.741,400,600,-0,1000
9.742,400,600,-0,1000
9.743,400,600,-0,1000
9.744,400,600,-0,1000
9.745,400,600,-0,1000
9.746,400,600,-0,1000
9.747,400,600,-0,1000
9.748,400,600,-0,1000
9.749,400,600,-0,1000
9.75,400,600,-0,1000
9.751,400,600,-0,1000
9.752,400,600,-0,1000
9.753,400,600,-0,1000
9.754,400,600,-0,1000
9.755,400,600,-0,1000
9.756,400,600,-0,1000
9.757,400,600,-0,1000
9.758,400,600,-0,1000
9.759,400,600,-0,1000
9.76,400,600,-0,1000
9.761,400,600,-0,1000
9.762,400,600,-0,1000
9.763,400,600,-0,1000
9.764,400,600,-0,1000
9.765,400,600,-0,1000
9.766,400,600,-0,1000
9.767,400,600,-0,1000
9.768,400,600,-0,1000
9.769,400,600,-0,1000
9.77,400,600,-0,1000
9.771,400,600,-0,1000
9.772,400,600,-0,1000
9.773,400,600,-0,1000
9.774,400,600,-0,1000
9.775,400,600,-0,1000
9.776,400,600,-0,1000
9.777,400,600,-0,1000
9.778,400,600,-0,1000
9.779,400,600,-0,1000
9.78,400,600,-0,1000
9.781,400,600,-0,1000
9.782,400,600,-0,1000
9.783,400,600,-0,1000
9.784,400,600,-0,1000
9.785,400,600,-0,1000
9.786,400,600,-0,1000
9.787,400,600,-0,1000
9.788,400,600,-0,1000
9.789,400,600,-0,1000
9.79,400,600,-0,1000
9.791,400,600,-0,1000
9.792,400,600,-0,1000
9.793,400,600,-0,1000
9.794,400,600,-0,1000
9.795,400,600,-0,1000
9.796,400,600,-0,1000
9.797,400,600,-0,1000
9.798,400,600,-0,1000
9.799,400,600,-0,1000
9.8,400,600,-0,1000
9.801,400,600,-0,1000
9.802,400,600,-0,1000
9.803,400,600,-0,1000
9.804,400,600,-0,1000
9.805,400,600,-0,1000
9.806,400,600,-0,1000
9.807,400,600,-0,1000
9.808,400,600,-0,1000
9.809,400,600,-0,1000
9.81,400,600,-0,1000
9.811,400,600,-0,1000
9.812,400,600,-0,1000
9.813,400,600,-0,1000
9.814,400,600,-0,1000
9.815,400,600,-0,1000
9.816,400,600,-0,1000
9.817,400,600,-0,1000
9.818,400,600,-0,1000
9.819,400,600,-0,1000
9.82,400,600,-0,1000
9.821,400,600,-0,1000
9.822,400,600,-0,1000
9.823,400,600,-0,1000
9.824,400,600,-0,1000
9.825,400,600,-0,1000
9.826,400,600,-0,1000
9.827,400,600,-0,1000
9.828,400,600,-0,1000
9.829,400,600,-0,1000
9.83,400,600,-0,1000
9.831,400,600,-0,1000
9.832,400,600,-0,1000
9.833,400,600,-0,1000
9.834,400,600,-0,1000
9.835,400,600,-0,1000
9.836,400,600,-0,1000
9.837,400,600,-0,1000
9.838,400,600,-0,1000
9.839,400,600,-0,1000
9.84,400,600,-0,1000
9.841,400,600,-0,1000
9.842,400,600,-0,1000
9.843,400,600,-0,1000
9.844,400,600,-0,1000
9.845,400,600,-0,1000
9.846,400,600,-0,1000
9.847,400,600,-0,1000
9.848,400,600,-0,1000
9.849,400,600,-0,1000
9.85,400,600,-0,1000
9.851,400,600,-0,1000
9.852,400,600,-0,1000
9.853,400,600,-0,1000
9.854,400,600,-0,1000
9.855,400,600,-0,1000
9.856,400,600,-0,1000
9.857,400,600,-0,1000
9.858,400,600,-0,1000
9.859,400,600,-0,1000
9.86,400,600,-0,1000
9.861,400,600,-0,1000
9.862,400,600,-0,1000
9.863,400,600,-0,1000
9.864,400,600,-0,1000
9.865,400,600,-0,1000
9.866,400,600,-0,1000
9.867,400,600,-0,1000
9.868,400,600,-0,1000
9.869,400,600,-0,1000
9.87,400,600,-0,1000
9.871,400,600,-0,1000
9.872,400,600,-0,1000
9.873,400,600,-0,1000
9.874,400,600,-0,1000
9.875,400,600,-0,1000
9.876,400,600,-0,1000
9.877,400,600,-0,1000
9.878,400,600,-0,1000
9.879,400,600,-0,1000
9.88,400,600,-0,1000
9.881,400,600,-0,1000
9.882,400,600,-0,1000
9.883,400,600,-0,1000
9.884,400,600,-0,1000
9.885,400,600,-0,1000
9.886,400,600,-0,1000
9.887,400,600,-0,1000
9.888,400,600,-0,1000
9.889,400,600,-0,1000
9.89,400,600,-0,1000
9.891,400,600,-0,1000
9.892,400,600,-0,1000
9.893,400,600,-0,1000
9.894,400,600,-0,1000
9.895,400,600,-0,1000
9.896,400,600,-0,1000
9.897,400,600,-0,1000
9.898,400,600,-0,1000
9.899,400,600,-0,1000
9.9,400,600,-0,1000
9.901,400,600,-0,1000
9.902,400,600,-0,1000
9.903,400,600,-0,1000
9.904,400,600,-0,1000
9.905,400,600,-0,1000
9.906,400,600,-0,1000
9.907,400,600,-0,1000
9.908,400,600,-0,1000
9.909,400,600,-0,1000
9.91,400,600,-0,1000
9.911,400,600,-0,1000
9.912,400,600,-0,1000
9.913,400,600,-0,1000
9.914,400,600,-0,1000
9.915,400,600,-0,1000
9.916,400,600,-0,1000
9.917,400,600,-0,1000
9.918,400,600,-0,1000
9.919,400,600,-0,1000
9.92,400,600,-0,1000
9.921,400,600,-0,1000
9.922,400,600,-0,1000
9.923,400,600,-0,1000
9.924,400,600,-0,1000
9.925,400,600,-0,1000
9.926,400,600,-0,1000
9.927,400,600,-0,1000
9.928,400,600,-0,1000
9.929,400,600,-0,1000
9.93,400,600,-0,1000
9.931,400,600,-0,1000
9.932,400,600,-0,1000
9.933,400,600,-0,1000
9.934,400,600,-0,1000
9.935,400,600,-0,1000
9.936,400,600,-0,1000
9.937,400,600,-0,1000
9.938,400,600,-0,1000
9.939,400,600,-0,1000
9.94,400,600,-0,1000
9.941,400,600,-0,1000
9.942,400,600,-0,1000
9.943,400,600,-0,1000
9.944,400,600,-0,1000
9.945,400,600,-0,1000
9.946,400,600,-0,1000
9.947,400,600,-0,1000
9.948,400,600,-0,1000
9.949,400,600,-0,1000
9.95,400,600,-0,1000
9.951,400,600,-0,1000
9.952,400,600,-0,1000
9.953,400,600,-0,1000
9.954,400,600,-0,1000
9.955,400,600,-0,1000
9.956,400,600,-0,1000
9.957,400,600,-0,1000
9.958,400,600,-0,1000
9.959,400,600,-0,1000
9.96,400,600,-0,1000
9.961,400,600,-0,1000
9.962,400,600,-0,1000
9.963,400,600,-0,1000
9.964,400,600,-0,1000
9.965,400,600,-0,1000
9.966,400,600,-0,1000
9.967,400,600,-0,1000
9.968,400,600,-0,1000
9.969,400,600,-0,1000
9.97,400,600,-0,1000
9.971,400,600,-0,1000
9.972,400,600,-0,1000
9.973,400,600,-0,1000
9.974,400,600,-0,1000
9.975,400,600,-0,1000
9.976,400,600,-0,1000
9.977,400,600,-0,1000
9.978,400,600,-0,1000
9.979,400,600,-0,1000
9.98,400,600,-0,1000
9.981,400,600,-0,1000
9.982,400,600,-0,1000
9.983,400,600,-0,1000
9.984,400,600,-0,1000
9.985,400,600,-0,1000
9.986,400,600,-0,1000
9.987,400,600,-0,1000
9.988,400,600,-0,1000
9.989,400,600,-0,1000
9.99,400,600,-0,1000
9.991,400,600,-0,1000
9.992,400,600,-0,1000
9.993,400,600,-0,1000
9.994,400,600,-0,1000
9.995,400,600,-0,1000
9.996,400,600,-0,1000
9.997,400,600,-0,1000
9.998,400,600,-0,1000
9.999,400,600,-0,1000
10,400,600,-0,1000
10.001,400,600,-0,1000
10.002,400,600,-0,1000
10.003,400,600,-0,1000
10.004,400,600,-0,1000
10.005,400,600,-0,1000
10.006,400,600,-0,1000
10.007,400,600,-0,1000
10.008,400,600,-0,1000
10.009,400,600,-0,1000
10.01,400,600,-0,1000
10.011,400,600,-0,1000
10.012,400,600,-0,1000
10.013,400,600,-0,1000
10.014,400,600,-0,1000
10.015,400,600,-0,1000
10.016,400,600,-0,1000
10.017,400,600,-0,1000
10.018,400,600,-0,1000
10.019,400,600,-0,1000
10.02,400,600,-0,1000
10.021,400,600,-0,1000
10.022,400,600,-0,1000
10.023,400,600,-0,1000
10.024,400,600,-0,1000
10.025,400,600,-0,1000
10.026,400,600,-0,1000
10.027,400,600,-0,1000
10.028,400,600,-0,1000
10.029,400,600,-0,1000
10.03,400,600,-0,1000
10.031,400,600,-0,1000
10.032,400,600,-0,1000
10.033,400,600,-0,1000
10.034,400,600,-0,1000
10.035,400,600,-0,1000
10.036,400,600,-0,1000
10.037,400,600,-0,1000
10.038,400,600,-0,1000
10.039,400,600,-0,1000
10.04,400,600,-0,1000
10.041,400,600,-0,1000
10.042,400,600,-0,1000
10.043,400,600,-0,1000
10.044,400,600,-0,1000
10.045,400,600,-0,1000
10.046,400,600,-0,1000
10.047,400,600,-0,1000
10.048,400,600,-0,1000
10.049,400,600,-0,1000
10.05,400,600,-0,1000
10.051,400,600,-0,1000
10.052,400,600,-0,1000
10.053,400,600,-0,1000
10.054,400,600,-0,1000
10.055,400,600,-0,1000
10.056,400,600,-0,1000
10.057,400,600,-0,1000
10.058,400,600,-0,1000
10.059,400,600,-0,1000
10.06,400,600,-0,1000
10.061,400,600,-0,1000
10.062,400,600,-0,1000
10.063,400,600,-0,1000
10.064,400,600,-0,1000
10.065,400,600,-0,1000
10.066,400,600,-0,1000
10.067,400,600,-0,1000
10.068,400,600,-0,1000
10.069,400,600,-0,1000
10.07,400,600,-0,1000
10.071,400,600,-0,1000
10.072,400,600,-0,1000
10.073,400,600,-0,1000
10.074,400,600,-0,1000
10.075,400,600,-0,1000
10.076,400,600,-0,1000
10.077,400,600,-0,1000
10.078,400,600,-0,1000
10.079,400,600,-0,1000
10.08,400,600,-0,1000
10.081,400,600,-0,1000
10.082,400,600,-0,1000
10.083,400,600,-0,1000
10.084,400,600,-0,1000
10.085,400,600,-0,1000
10.086,400,600,-0,1000
10.087,400,600,-0,1000
10.088,400,600,-0,1000
10.089,400,600,-0,1000
10.09,400,600,-0,1000
10.091,400,600,-0,1000
10.092,400,600,-0,1000
10.093,400,600,-0,1000
10.094,400,600,-0,1000
10.095,400,600,-0,1000
10.096,400,600,-0,1000
10.097,400,600,-0,1000
10.098,400,600,-0,1000
10.099,400,600,-0,1000
10.1,400,600,-0,1000
10.101,400,600,-0,1000
10.102,400,600,-0,1000
10.103,400,600,-0,1000
10.104,400,600,-0,1000
10.105,400,600,-0,1000
10.106,400,600,-0,1000
10.107,400,600,-0,1000
10.108,400,600,-0,1000
10.109,400,600,-0,1000
10.11,400,600,-0,1000
10.111,400,600,-0,1000
10.112,400,600,-0,1000
10.113,400,600,-0,1000
10.114,400,600,-0,1000
10.115,400,600,-0,1000
10.116,400,600,-0,1000
10.117,400,600,-0,1000
10.118,400,600,-0,1000
10.119,400,600,-0,1000
10.12,400,600,-0,1000
10.121,400,600,-0,1000
10.122,400,600,-0,1000
10.123,400,600,-0,1000
10.124,400,600,-0,1000
10.125,400,600,-0,1000
10.126,400,600,-0,1000
10.127,400,600,-0,1000
10.128,400,600,-0,1000
10.129,400,600,-0,1000
10.13,400,600,-0,1000
10.131,400,600,-0,1000
10.132,400,600,-0,1000
10.133,400,600,-0,1000
10.134,400,600,-0,1000
10.135,400,600,-0,1000
10.136,400,600,-0,1000
10.137,400,600,-0,1000
10.138,400,600,-0,1000
10.139,400,600,-0,1000
10.14,400,600,-0,1000
10.141,400,600,-0,1000
10.142,400,600,-0,1000
10.143,400,600,-0,1000
10.144,400,600,-0,1000
10.145,400,600,-0,1000
10.146,400,600,-0,1000
10.147,400,600,-0,1000
10.148,400,600,-0,1000
10.149,400,600,-0,1000
10.15,400,600,-0,1000
10.151,400,600,-0,1000
10.152,400,600,-0,1000
10.153,400,600,-0,1000
10.154,400,600,-0,1000
10.155,400,600,-0,1000
